MG-silicon, at plant | Scenario: 2025, pessimistic, BAU
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2025, pessimistic, BAU | U
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2025, very optimistic, 440ppm | U
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2025, very optimistic, Renew
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2025, very optimistic, Renew | U
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, pessimistic, 440ppm | U
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, pessimistic, BAU
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, pessimistic, BAU | U
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, very optimistic, 440ppm | U
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, very optimistic, Renew
electricity, hard coal plant 500MW class post CCS, 400km & 2500m deplet gasfield | Scenario: 2050, very optimistic, Renew | U
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, BAU
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, Renew
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, BAU
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, Renew
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, BAU
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, BAU | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, Renew
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, Renew | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, BAU
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, BAU | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm | U
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, Renew
electricity, hard coal power plant 500MW class oxyf CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, Renew | U
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, BAU
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, Renew
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, BAU
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, Renew
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, BAU
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, BAU | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, Renew
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, Renew | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, BAU
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, BAU | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm | U
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, Renew
electricity, hard coal power plant 500MW class post CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, Renew | U
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2025, pessimistic, BAU
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2025, very optimistic, Renew
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2050, pessimistic, BAU
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal, at IGCC power plant 450MW | Scenario: 2050, very optimistic, Renew
electricity, hard coal, at IGCC power plant 450MW | Scenario: Today
electricity, hard coal, at power plant 350 MW | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal, at power plant 350 MW | Scenario: 2025, pessimistic, BAU
electricity, hard coal, at power plant 350 MW | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal, at power plant 350 MW | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal, at power plant 350 MW | Scenario: 2025, very optimistic, Renew
electricity, hard coal, at power plant 350 MW | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal, at power plant 350 MW | Scenario: 2050, pessimistic, BAU
electricity, hard coal, at power plant 350 MW | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal, at power plant 350 MW | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal, at power plant 350 MW | Scenario: 2050, very optimistic, Renew
electricity, hard coal, at power plant 350 MW | Scenario: Today
electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, 440ppm | U
electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, BAU
electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, BAU | U
electricity, hard coal, at power plant 600 MW | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, 440ppm | U
electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, Renew
electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, Renew | U
electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, 440ppm | U
electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, BAU
electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, BAU | U
electricity, hard coal, at power plant 600 MW | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal, at power plant 600 MW | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, 440ppm | U
electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, Renew
electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, Renew | U
electricity, hard coal, at power plant 600 MW | Scenario: Today
electricity, hard coal, at power plant 800 MW | Scenario: 2025, pessimistic, 440ppm
electricity, hard coal, at power plant 800 MW | Scenario: 2025, pessimistic, BAU
electricity, hard coal, at power plant 800 MW | Scenario: 2025, realistic-optimistic, 440ppm
electricity, hard coal, at power plant 800 MW | Scenario: 2025, very optimistic, 440ppm
electricity, hard coal, at power plant 800 MW | Scenario: 2025, very optimistic, Renew
electricity, hard coal, at power plant 800 MW | Scenario: 2050, pessimistic, 440ppm
electricity, hard coal, at power plant 800 MW | Scenario: 2050, pessimistic, BAU
electricity, hard coal, at power plant 800 MW | Scenario: 2050, realistic-optimistic, 440ppm
electricity, hard coal, at power plant 800 MW | Scenario: 2050, very optimistic, 440ppm
electricity, hard coal, at power plant 800 MW | Scenario: 2050, very optimistic, Renew
electricity, hard coal, at power plant 800 MW | Scenario: Today
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, pessimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, pessimistic, BAU
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, very optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, very optimistic, Renew
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, pessimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, pessimistic, BAU
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, very optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, very optimistic, Renew
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, pessimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, pessimistic, BAU
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, very optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, very optimistic, Renew
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, pessimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, pessimistic, BAU
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, very optimistic, 440ppm
electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, very optimistic, Renew
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, BAU
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, Renew
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, BAU
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, Renew
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, BAU
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, Renew
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, BAU
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm
electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, Renew
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew
electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew | U
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew
electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew | U
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew
electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew | U
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm | U
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew
electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew | U
electricity, lignite plant 800MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm | U
electricity, lignite plant 800MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU | U
electricity, lignite plant 800MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm | U
electricity, lignite plant 800MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU | U
electricity, lignite plant 800MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm | U
electricity, lignite plant 800MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU | U
electricity, lignite plant 800MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm | U
electricity, lignite plant 800MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU | U
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm | U
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, BAU
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, BAU | U
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm | U
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, Renew
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, Renew | U
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, BAU
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm | U
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm | U
electricity, lignite power plant 800 MW class oxyf CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, Renew
