Process Name,Product Flow,Unit,Carbon Footprint (kg CO2 eq),Status
"electricity, hard coal, at power plant 350 MW | Scenario: 2050, pessimistic, 440ppm","electricity, hard coal, at power plant 350 MW",kWh,0.749594183536493,Success
"electricity, hard coal, at power plant 350 MW | Scenario: 2050, pessimistic, BAU","electricity, hard coal, at power plant 350 MW",kWh,0.7572512755958295,Success
"electricity, hard coal, at power plant 350 MW | Scenario: 2050, realistic-optimistic, 440ppm","electricity, hard coal, at power plant 350 MW",kWh,0.6935795736452816,Success
"electricity, hard coal, at power plant 350 MW | Scenario: 2050, very optimistic, 440ppm","electricity, hard coal, at power plant 350 MW",kWh,0.6562612943654789,Success
"electricity, hard coal, at power plant 350 MW | Scenario: 2050, very optimistic, Renew","electricity, hard coal, at power plant 350 MW",kWh,0.6569286942987942,Success
"electricity, hard coal, at power plant 350 MW | Scenario: Today","electricity, hard coal, at power plant 350 MW",kWh,0.8447057663587383,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, 440ppm","electricity, hard coal, at power plant 600 MW",kWh,0.8019314201368226,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, 440ppm | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, BAU","electricity, hard coal, at power plant 600 MW",kWh,0.8050809608393984,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, pessimistic, BAU | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, realistic-optimistic, 440ppm","electricity, hard coal, at power plant 600 MW",kWh,0.7686706413212625,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, 440ppm","electricity, hard coal, at power plant 600 MW",kWh,0.7237786569908732,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, 440ppm | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, Renew","electricity, hard coal, at power plant 600 MW",kWh,0.7232428328107658,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2025, very optimistic, Renew | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, 440ppm","electricity, hard coal, at power plant 600 MW",kWh,0.7494283190335532,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, 440ppm | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, BAU","electricity, hard coal, at power plant 600 MW",kWh,0.7570567684297411,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, pessimistic, BAU | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, realistic-optimistic, 440ppm","electricity, hard coal, at power plant 600 MW",kWh,0.6934282757467576,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, realistic-optimistic, 440ppm | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, 440ppm","electricity, hard coal, at power plant 600 MW",kWh,0.656131520123664,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, 440ppm | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, Renew","electricity, hard coal, at power plant 600 MW",kWh,0.6567957941889175,Success
"electricity, hard coal, at power plant 600 MW | Scenario: 2050, very optimistic, Renew | U","electricity, hard coal, at power plant 600 MW",kWh,0.0,Success
"electricity, hard coal, at power plant 600 MW | Scenario: Today","electricity, hard coal, at power plant 600 MW",kWh,0.8444733110501612,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2025, pessimistic, 440ppm","electricity, hard coal, at power plant 800 MW",kWh,0.8019125017488304,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2025, pessimistic, BAU","electricity, hard coal, at power plant 800 MW",kWh,0.8050621844569739,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2025, realistic-optimistic, 440ppm","electricity, hard coal, at power plant 800 MW",kWh,0.7686523538455937,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2025, very optimistic, 440ppm","electricity, hard coal, at power plant 800 MW",kWh,0.7237625951270583,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2025, very optimistic, Renew","electricity, hard coal, at power plant 800 MW",kWh,0.7232267816390328,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2050, pessimistic, 440ppm","electricity, hard coal, at power plant 800 MW",kWh,0.7494094111749697,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2050, pessimistic, BAU","electricity, hard coal, at power plant 800 MW",kWh,0.7570377348542623,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2050, realistic-optimistic, 440ppm","electricity, hard coal, at power plant 800 MW",kWh,0.6934103660392732,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2050, very optimistic, 440ppm","electricity, hard coal, at power plant 800 MW",kWh,0.6559052401465212,Success
"electricity, hard coal, at power plant 800 MW | Scenario: 2050, very optimistic, Renew","electricity, hard coal, at power plant 800 MW",kWh,0.6565652797991728,Success
"electricity, hard coal, at power plant 800 MW | Scenario: Today","electricity, hard coal, at power plant 800 MW",kWh,0.8260777601425995,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, pessimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1528409818419637,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, pessimistic, BAU","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1658149785440239,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.147659537326491,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, very optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1426335855376287,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2025, very optimistic, Renew","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1403029021764511,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, pessimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.130243464700571,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, pessimistic, BAU","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1635218474087043,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, realistic-optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1251122208911881,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, very optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1211252522623734,Success
"electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield | Scenario: 2050, very optimistic, Renew","electricity, lignite IGCC plant 400MW, CCS, 200km & 2500m depleted gasfield",kWh,0.1242663807277056,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, pessimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.155439853736711,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, pessimistic, BAU","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1692381750227293,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1500991975264889,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, very optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1449205472885569,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2025, very optimistic, Renew","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1424420598299417,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, pessimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1314946281733619,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, pessimistic, BAU","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1668818865554998,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, realistic-optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1262011441684202,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, very optimistic, 440ppm","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1221417123338636,Success
"electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield | Scenario: 2050, very optimistic, Renew","electricity, lignite IGCC plant 400MW, CCS, 400km & 2500m depleted gasfield",kWh,0.1254821286001076,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1339502479258443,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, pessimistic, BAU","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1391324673510332,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1300138042288092,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1261334862082392,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2025, very optimistic, Renew","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.125201901384186,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1241363362385696,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, pessimistic, BAU","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1373498574255199,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1200358989517214,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1163764629035765,Success
"electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer | Scenario: 2050, very optimistic, Renew","electricity, lignite IGCC power plant 400MW, CCS, 200km & 800m aquifer",kWh,0.1176303020355404,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1528409818419636,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, pessimistic, BAU","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1658149785440239,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1324534720391051,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1284205879570289,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2025, very optimistic, Renew","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1273409690062086,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1253874575720816,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, pessimistic, BAU","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1407089764731239,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, realistic-optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1211248223711663,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, 440ppm","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1173927924415643,Success
"electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer | Scenario: 2050, very optimistic, Renew","electricity, lignite IGCC power plant 400MW, CCS, 400km & 800m aquifer",kWh,0.1188459399637613,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.071565568563742,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0879931630146007,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0629195770822218,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0572781427677612,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0546770037168831,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0391742055587792,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0767533970011154,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0333670621629101,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0309026230680017,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.034014805987857,Success
"electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew | U","electricity, lignite plant 800 MW class oxyf CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0746210862281488,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0920179387227153,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0655663131855784,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0596485143356163,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0568940846504472,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.040484822989798,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0802727671608269,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0344103643567174,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0318393557030393,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm | U","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.035135150072504,Success
"electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew | U","electricity, lignite plant 800 MW class oxyf CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.181120374946114,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1965748810104173,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1589248985750112,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1473423883777795,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1449448915405574,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1354123430604516,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, pessimistic, BAU","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1700197444675324,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1178198292483151,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, realistic-optimistic, 440ppm | U","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.110815687424592,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, 440ppm | U","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.1136446449868708,Success
"electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield | Scenario: 2050, very optimistic, Renew | U","electricity, lignite plant 800 MW class post CCS, 200km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.1838792034830924,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, 440ppm | U","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.2002090759419025,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, pessimistic, BAU | U","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, realistic-optimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.1612610789321499,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.1494389412000225,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, 440ppm | U","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.146905579140261,Success
"electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield | Scenario: 2025, very optimistic, Renew | U","electricity, lignite plant 800 MW class post CCS, 400km & 2500m depl. gasfield",kWh,0.0,Success
